,longitude,latitude,id,y,z,synth
866,21.0,28.0,866.0,-0.0823483597727829,-0.5716867273510698,1.0
867,22.75,28.0,867.0,-0.09271566434174988,-1.0152876537150382,1.0
868,24.5,28.0,868.0,-0.07801539862591875,-1.2148296088593016,1.0
869,26.25,28.0,869.0,-0.05354516947301628,-1.0834774125896438,1.0
870,28.0,28.0,870.0,-0.06282934173925338,-0.5183580036752345,1.0
871,29.75,28.0,871.0,-0.08770109459865974,0.016022391808924043,1.0
872,31.5,28.0,872.0,-0.0442183337109315,0.5040157539317606,1.0
873,33.25,28.0,873.0,-0.001656260601432341,0.6106119209914032,1.0
874,35.0,28.0,874.0,-0.03247307806283883,0.19916729166690447,1.0
875,36.75,28.0,875.0,-0.09853148008826074,-0.11161858077094004,1.0
876,38.5,28.0,876.0,-0.06604508913373329,0.056202228378493445,1.0
877,40.25,28.0,877.0,-0.010299558414551279,0.5300585302017801,1.0
878,42.0,28.0,878.0,-0.03762281855930022,0.3419787794504498,1.0
879,43.75,28.0,879.0,-0.09476275838986759,0.012535868080532041,1.0
880,45.5,28.0,880.0,-0.07900338617914045,-0.4610814123639925,1.0
881,47.25,28.0,881.0,-0.03550872413653137,-0.5270705477073866,1.0
882,49.0,28.0,882.0,-0.02476143579947034,-0.7932292696034251,1.0
883,50.75,28.0,883.0,-0.03976469910969145,-0.5497475044777214,1.0
884,52.5,28.0,884.0,-0.048647704048798514,-0.19365810598348543,1.0
885,54.25,28.0,885.0,-0.05700076909141429,0.28300976290908497,1.0
886,56.0,28.0,886.0,-0.03763369366379396,0.34697196385650425,1.0
887,57.75,28.0,887.0,-0.019120033181377914,0.27112625148103253,1.0
888,59.5,28.0,888.0,-0.0407475654867852,0.431042649044612,1.0
889,61.25,28.0,889.0,-0.08252660791496917,0.5829380553953318,1.0
890,63.0,28.0,890.0,-0.05035021991068683,0.7108005561921314,1.0
891,64.75,28.0,891.0,-0.005040476255740461,0.6052457707974556,1.0
892,66.5,28.0,892.0,-0.024069805897429592,0.27098555681758923,1.0
893,68.25,28.0,893.0,-0.07434746177705788,-0.09704060032552445,1.0
894,70.0,28.0,894.0,-0.045375365551418335,-0.2767585158038867,1.0
895,71.75,28.0,895.0,0.0027156903887452176,-0.2804336645596496,1.0
896,73.5,28.0,896.0,-0.017468522392541357,-0.25827064326315585,1.0
897,75.25,28.0,897.0,-0.06939298553950118,-0.18858061690045977,1.0
898,77.0,28.0,898.0,-0.06501035288903821,0.21523596355218436,1.0
899,78.75,28.0,899.0,-0.04089512250134304,0.4350954680927438,1.0
900,80.5,28.0,900.0,-0.02781766171559612,0.09803419831803754,1.0
901,82.25,28.0,901.0,-0.03247911876344963,-0.3513257399395156,1.0
902,84.0,28.0,902.0,-0.05163295859373248,-0.418781984306486,1.0
903,85.75,28.0,903.0,-0.0662107584248293,-0.12130406509332073,1.0
904,87.5,28.0,904.0,-0.041261523669580184,-0.026616495465669344,1.0
905,89.25,28.0,905.0,-0.004204978025549122,0.03231113326337217,1.0
906,91.0,28.0,906.0,-0.037270093894793604,-0.23004820693327707,1.0
907,92.75,28.0,907.0,-0.0877018009826912,-0.32955379029325826,1.0
908,94.5,28.0,908.0,-0.06746529963312242,-0.1098954244868835,1.0
909,96.25,28.0,909.0,-0.02143834245859531,0.31214281430998175,1.0
910,98.0,28.0,910.0,-0.05591313893810259,0.3145488372011393,1.0
911,99.75,28.0,911.0,-0.11445336422699531,0.18252014490257878,1.0
912,1.75,29.75,912.0,0.0171144837415397,-0.23069999015741102,0.0
913,3.5,29.75,913.0,-0.06839501959902108,0.369560464436084,1.0
914,5.25,29.75,914.0,-0.298597497318933,1.17224250830245,0.0
915,7.0,29.75,915.0,-0.005995223777040914,0.9187484900194803,1.0
916,8.75,29.75,916.0,0.449379679548196,1.3927027067331201,0.0
917,10.5,29.75,917.0,-0.074384830141542,0.32781895904929315,1.0
918,12.25,29.75,918.0,-0.6995848358269511,-0.661991255709585,0.0
919,14.0,29.75,919.0,-0.024530166091300966,-0.45941084918190345,1.0
920,15.75,29.75,920.0,0.690673278541426,-0.777369206725014,0.0
921,17.5,29.75,921.0,-0.02194529977451125,-0.06609200447736588,1.0
922,19.25,29.75,922.0,-0.7307164564896591,0.51353857890878,0.0
923,21.0,29.75,923.0,-0.09729283121881385,-0.40836555012746534,1.0
924,22.75,29.75,924.0,0.47416979957716204,-0.913312238041272,0.0
925,24.5,29.75,925.0,-0.04148612654926057,-0.9352661436911113,1.0
926,26.25,29.75,926.0,-0.45732419988278,-0.449423805250301,0.0
927,28.0,29.75,927.0,-0.10361320070973548,-0.24646082612052753,1.0
928,29.75,29.75,928.0,0.143333802145032,0.802932699103618,0.0
929,31.5,29.75,929.0,0.02751089520351068,0.27202118297092037,1.0
930,33.25,29.75,930.0,0.127796362783545,-0.573476850981104,0.0
931,35.0,29.75,931.0,-0.07154146482856738,-0.36068827738841336,1.0
932,36.75,29.75,932.0,-0.35284286817384997,-1.9281251678483302,0.0
933,38.5,29.75,933.0,-0.011091682117145263,-0.15781843124336975,1.0
934,40.25,29.75,934.0,0.47226058522466896,0.6643908338221479,0.0
935,42.0,29.75,935.0,-0.08401888823893382,-0.010715242447868034,1.0
936,43.75,29.75,936.0,-0.749669891055619,-1.6025402237942499,0.0
937,45.5,29.75,937.0,-0.05352158076479789,-0.7865513146477895,1.0
938,47.25,29.75,938.0,0.6913368559371689,-1.3546002574538503,0.0
939,49.0,29.75,939.0,-0.02743359101087728,-1.2485160517320566,1.0
940,50.75,29.75,940.0,-0.7284699519458621,-3.0179326794178998,0.0
941,52.5,29.75,941.0,-0.07068096309865186,-0.5294181409479918,1.0
942,54.25,29.75,942.0,0.520478308702507,0.8312378222300629,0.0
943,56.0,29.75,943.0,0.0021938481540695774,0.3966885778648057,1.0
944,57.75,29.75,944.0,-0.39575457199557296,0.251097088847344,0.0
945,59.5,29.75,945.0,-0.09060745009966503,0.39969950214192995,1.0
946,61.25,29.75,946.0,0.0851115280803801,0.46229346594132903,0.0
947,63.0,29.75,947.0,0.01582710378379112,0.641214014309897,1.0
948,64.75,29.75,948.0,0.131941294919972,0.8447922232232371,0.0
949,66.5,29.75,949.0,-0.07612310872489099,0.3164022852382391,1.0
950,68.25,29.75,950.0,-0.40909909461419897,-0.0419715243215621,0.0
951,70.0,29.75,951.0,7.248186974120329e-05,-0.3603560421421306,1.0
952,71.75,29.75,952.0,0.526468640902636,-1.10557590570003,0.0
953,73.5,29.75,953.0,-0.049619901853385474,-0.25381703561848423,1.0
954,75.25,29.75,954.0,-0.6904223326262661,0.563775652330874,0.0
955,77.0,29.75,955.0,-0.0382527140810021,0.46577824457900247,1.0
956,78.75,29.75,956.0,0.674457223151138,1.30336475581967,0.0
957,80.5,29.75,957.0,-0.017384283302424364,-0.0030104511007448933,1.0
958,82.25,29.75,958.0,-0.660186736682871,-1.50022093779466,0.0
959,84.0,29.75,959.0,-0.08448786270333149,-0.5997243924506037,1.0
960,85.75,29.75,960.0,0.388070258948225,-0.606989235119036,0.0
961,87.5,29.75,961.0,-0.007924208450476722,-0.20296874561424616,1.0
962,89.25,29.75,962.0,-0.31601404108065,-0.292245065656577,0.0
963,91.0,29.75,963.0,-0.09263181243298535,-0.4218438545886681,1.0
964,92.75,29.75,964.0,-0.0179681481812428,-1.2896833433236001,0.0
965,94.5,29.75,965.0,-0.007857908309035738,-0.14457677900381224,1.0
966,96.25,29.75,966.0,0.15528404971047302,0.6941058487746989,0.0
967,98.0,29.75,967.0,-0.10661564399721843,0.18082714845825593,1.0
968,99.75,29.75,968.0,-0.496557424072872,-0.599181902897119,0.0
969,1.75,31.5,969.0,-0.13933491497565778,0.46525570608343764,1.0
970,3.5,31.5,970.0,-0.06190744275670986,0.5144622243772606,1.0
971,5.25,31.5,971.0,0.00991946344592003,0.6057043401525276,1.0
972,7.0,31.5,972.0,-0.01657941936806547,0.8118330960844656,1.0
973,8.75,31.5,973.0,-0.07725104650525848,0.8358391539116422,1.0
974,10.5,31.5,974.0,-0.06057992714452994,0.6972600249778221,1.0
975,12.25,31.5,975.0,-0.01640857007162162,0.2929549894692474,1.0
976,14.0,31.5,976.0,-0.018510402330362958,0.03681774994342419,1.0
977,15.75,31.5,977.0,-0.04251232380693901,-0.2000859113687338,1.0
978,17.5,31.5,978.0,-0.05757472364842536,0.13539041152368772,1.0
979,19.25,31.5,979.0,-0.06204556442246649,0.25023953900698126,1.0
980,21.0,31.5,980.0,-0.03864652790125803,0.1215874201055898,1.0
981,22.75,31.5,981.0,-0.02331025799300368,-0.38493171601500276,1.0
982,24.5,31.5,982.0,-0.05927342047493352,-0.6639849161901353,1.0
983,26.25,31.5,983.0,-0.11121821634911613,-0.7613618434148891,1.0
984,28.0,31.5,984.0,-0.05773451998782472,-0.3572641735984741,1.0
985,29.75,31.5,985.0,0.017261161129900955,0.09872622845383233,1.0
986,31.5,31.5,986.0,-0.007043574496471999,0.22345695425049908,1.0
987,33.25,31.5,987.0,-0.07165005571546532,0.05588984297880102,1.0
988,35.0,31.5,988.0,-0.03340362549687825,-0.2664678715591123,1.0
989,36.75,31.5,989.0,0.026781825915194034,-0.44472854603939116,1.0
990,38.5,31.5,990.0,-0.005437118441144861,-0.25845210655749057,1.0
991,40.25,31.5,991.0,-0.0797612890521406,0.012703341539029906,1.0
992,42.0,31.5,992.0,-0.0746503839612636,-0.3879581875712683,1.0
993,43.75,31.5,993.0,-0.03961084459560467,-0.801092891425915,1.0
994,45.5,31.5,994.0,-0.02368422341836879,-0.8526809678801236,1.0
995,47.25,31.5,995.0,-0.033549788066165195,-0.7191900446008715,1.0
996,49.0,31.5,996.0,-0.052970242134013766,-1.101716115473851,1.0
997,50.75,31.5,997.0,-0.0689626649667602,-1.3628078031839377,1.0
998,52.5,31.5,998.0,-0.03744935571445367,-1.041200045348871,1.0
999,54.25,31.5,999.0,0.0005479103419824272,-0.31890304572551287,1.0
1000,56.0,31.5,1000.0,-0.04846661955500501,0.08387078653277179,1.0
1001,57.75,31.5,1001.0,-0.1078195439391261,0.3452567347584704,1.0
1002,59.5,31.5,1002.0,-0.050543754411622344,0.13674397415079076,1.0
1003,61.25,31.5,1003.0,0.03441157300731816,0.08142805827082333,1.0
1004,63.0,31.5,1004.0,-0.0015656453294726018,0.1735469185769324,1.0
1005,64.75,31.5,1005.0,-0.08377523296052089,0.44406397125088876,1.0
1006,66.5,31.5,1006.0,-0.0505472702002003,0.3017372592734226,1.0
1007,68.25,31.5,1007.0,0.017406267592178403,0.04371683267831282,1.0
1008,70.0,31.5,1008.0,-0.01610111113464106,-0.4649373566945625,1.0
1009,71.75,31.5,1009.0,-0.07867263648085869,-0.7025792052361535,1.0
1010,73.5,31.5,1010.0,-0.06564456069369905,-0.2744516280694307,1.0
1011,75.25,31.5,1011.0,-0.01827547023400571,0.3361963290109463,1.0
1012,77.0,31.5,1012.0,-0.016400933938617784,0.5426677324040555,1.0
1013,78.75,31.5,1013.0,-0.03521103521936024,0.3431990565106108,1.0
1014,80.5,31.5,1014.0,-0.04542340418260726,0.12508429010376945,1.0
1015,82.25,31.5,1015.0,-0.05264468239749302,-0.1555786349811139,1.0
1016,84.0,31.5,1016.0,-0.02619770475382092,-0.3562614272701465,1.0
1017,85.75,31.5,1017.0,-0.0045471195061256185,-0.44819549601323344,1.0
1018,87.5,31.5,1018.0,-0.03427819812771651,-0.4334148863610072,1.0
1019,89.25,31.5,1019.0,-0.08478125163957526,-0.3851059296742629,1.0
1020,91.0,31.5,1020.0,-0.03297113816438287,-0.49919355233373713,1.0
1021,92.75,31.5,1021.0,0.027039483073311436,-0.4773047107716633,1.0
1022,94.5,31.5,1022.0,-0.022236329459108528,-0.2677903341518886,1.0
1023,96.25,31.5,1023.0,-0.11159354151145014,0.020901777619759598,1.0
1024,98.0,31.5,1024.0,-0.07305088563816842,-0.06966753361176525,1.0
1025,99.75,31.5,1025.0,0.005373791959039809,-0.21115584142458985,1.0
1026,1.75,33.25,1026.0,-0.366724209069492,1.2569066439716399,0.0
1027,3.5,33.25,1027.0,-0.014710920534926907,0.5791673856424457,1.0
1028,5.25,33.25,1028.0,0.484492500681305,0.053508013627362995,0.0
1029,7.0,33.25,1029.0,-0.06761878810678779,0.6069954242895702,1.0
1030,8.75,33.25,1030.0,-0.73867543878784,0.7280925176718521,0.0
1031,10.5,33.25,1031.0,-0.02317561473260683,0.8230489508482348,1.0
1032,12.25,33.25,1032.0,0.7770369088462159,1.5610980682106101,0.0
1033,14.0,33.25,1033.0,-0.027728683348530736,0.3912819299703476,1.0
1034,15.75,33.25,1034.0,-0.8382490293799459,0.26562475359719,0.0
1035,17.5,33.25,1035.0,-0.08061603044773995,0.30557901039327906,1.0
1036,19.25,33.25,1036.0,0.5973014890190771,1.07672625920727,0.0
1037,21.0,33.25,1037.0,0.012000706965900188,0.25486388679681665,1.0
1038,22.75,33.25,1038.0,-0.4132956038728479,0.210697931679245,0.0
1039,24.5,33.25,1039.0,-0.10029832656375445,-0.6222508139526305,1.0
1040,26.25,33.25,1040.0,0.105605865871129,-1.5116735258223701,0.0
1041,28.0,33.25,1041.0,0.006144623932522278,-0.5018342108936552,1.0
1042,29.75,33.25,1042.0,0.0768088289985223,0.022402259913625,0.0
1043,31.5,33.25,1043.0,-0.0839192274645714,0.2237222983277721,1.0
1044,33.25,33.25,1044.0,-0.43497249723934295,0.718136206042103,0.0
1045,35.0,33.25,1045.0,0.017908883531183716,0.1104573298529341,1.0
1046,36.75,33.25,1046.0,0.6027887701924111,0.48945701784226997,0.0
1047,38.5,33.25,1047.0,-0.045229430614765656,-0.0749817278187704,1.0
1048,40.25,33.25,1048.0,-0.770519341688148,-0.17388834587826998,0.0
1049,42.0,33.25,1049.0,-0.04014706765091321,-0.5135871144009647,1.0
1050,43.75,33.25,1050.0,0.7638065210425908,-1.2176994886683998,0.0
1051,45.5,33.25,1051.0,-0.017496947222299775,-0.5888530047731696,1.0
1052,47.25,33.25,1052.0,-0.754446401073951,0.6463983687094621,0.0
1053,49.0,33.25,1053.0,-0.07503753457705722,-0.6907543245794177,1.0
1054,50.75,33.25,1054.0,0.534741423355604,-0.9164560283478901,0.0
1055,52.5,33.25,1055.0,0.0034150053365627265,-0.9782380730063563,1.0
1056,54.25,33.25,1056.0,-0.4118022863335589,-1.25182344242557,0.0
1057,56.0,33.25,1057.0,-0.11480069313703294,-0.10933424969086795,1.0
1058,57.75,33.25,1058.0,-0.00646292619945715,0.594927718405501,0.0
1059,59.5,33.25,1059.0,0.016371157228163912,-0.014890835920848921,1.0
1060,61.25,33.25,1060.0,0.212270437683707,-1.23281066518983,0.0
1061,63.0,33.25,1061.0,-0.06552293541019447,-0.0578814604370095,1.0
1062,64.75,33.25,1062.0,-0.488955809452004,0.244364414906138,0.0
1063,66.5,33.25,1063.0,0.00337125692197886,0.20733093269047145,1.0
1064,68.25,33.25,1064.0,0.6227283296304411,0.0027721853435950603,0.0
1065,70.0,33.25,1065.0,-0.06176448851630487,-0.48984744598687363,1.0
1066,71.75,33.25,1066.0,-0.8541832921886441,-1.32820968602556,0.0
1067,73.5,33.25,1067.0,-0.05284276030257666,-0.15786955569748562,1.0
1068,75.25,33.25,1068.0,0.7525621580843241,1.17969641183277,0.0
1069,77.0,33.25,1069.0,-0.019159949846710923,0.36179090612189074,1.0
1070,78.75,33.25,1070.0,-0.778474467925895,-0.5928049991489289,0.0
1071,80.5,33.25,1071.0,-0.07349894296831731,0.18397560576420147,1.0
1072,82.25,33.25,1072.0,0.544258874883769,1.19997831633667,0.0
1073,84.0,33.25,1073.0,0.033734657531021096,-0.047018184307991796,1.0
1074,85.75,33.25,1074.0,-0.292196080571224,-0.475033679612135,0.0
1075,87.5,33.25,1075.0,-0.07777212959013781,-0.463361417562291,1.0
1076,89.25,33.25,1076.0,0.0269420018939523,-0.575057096150816,0.0
1077,91.0,33.25,1077.0,0.04457110352350191,-0.3935774627077957,1.0
1078,92.75,33.25,1078.0,0.28662642245420394,-0.031226024608499003,0.0
1079,94.5,33.25,1079.0,-0.07934116818908085,-0.22269525757814942,1.0
1080,96.25,33.25,1080.0,-0.576541875502361,-0.35805699597845597,0.0
1081,98.0,33.25,1081.0,-0.011618677829704337,-0.19491593420855652,1.0
1082,99.75,33.25,1082.0,0.6977191215444181,-0.356601077647731,0.0
1083,1.75,35.0,1083.0,0.05944938131098004,0.3194698820601199,1.0
1084,3.5,35.0,1084.0,-0.02357457887566115,0.019748402781647096,1.0
1085,5.25,35.0,1085.0,-0.09702985720305259,0.00930442023261322,1.0
1086,7.0,35.0,1086.0,-0.07733768724799722,0.13304831155507876,1.0
1087,8.75,35.0,1087.0,-0.01765291395352959,0.5808943646103539,1.0
1088,10.5,35.0,1088.0,-0.006397682951329105,0.5833695297609346,1.0
1089,12.25,35.0,1089.0,-0.02694541407480977,0.51051902746553,1.0
1090,14.0,35.0,1090.0,-0.05911197670489874,0.0909772513120501,1.0
1091,15.75,35.0,1091.0,-0.07800587279312783,-0.06459879692720664,1.0
1092,17.5,35.0,1092.0,-0.04238448651743525,-0.05016226713365246,1.0
1093,19.25,35.0,1093.0,0.003177569520290213,0.21583179802003327,1.0
1094,21.0,35.0,1094.0,-0.03246578425759139,0.07488941496707996,1.0
1095,22.75,35.0,1095.0,-0.0915248086975821,-0.17654701344936538,1.0
1096,24.5,35.0,1096.0,-0.04740178657542441,-0.8489157656587549,1.0
1097,26.25,35.0,1097.0,0.020543513246919682,-1.1354920003994962,1.0
1098,28.0,35.0,1098.0,-0.017648285837764788,-0.935053385356607,1.0
1099,29.75,35.0,1099.0,-0.09445475940341992,-0.296340037455308,1.0
1100,31.5,35.0,1100.0,-0.05602778511832718,0.09069294978683919,1.0
1101,33.25,35.0,1101.0,0.019404010950719842,0.26203658103403327,1.0
1102,35.0,35.0,1102.0,-0.0017153141599750565,0.34032560206959106,1.0
1103,36.75,35.0,1103.0,-0.059139764898125,0.2319901156863425,1.0
1104,38.5,35.0,1104.0,-0.056271933590754775,0.19333511362299768,1.0
1105,40.25,35.0,1105.0,-0.021649574928200722,-0.03527616181085628,1.0
1106,42.0,35.0,1106.0,-0.01235996896273082,-0.42475892638976415,1.0
1107,43.75,35.0,1107.0,-0.023153542449728982,-0.7491484494466236,1.0
1108,45.5,35.0,1108.0,-0.031974289793014955,-0.5393122345004975,1.0
1109,47.25,35.0,1109.0,-0.04598805845314637,-0.29964966299341134,1.0
1110,49.0,35.0,1110.0,-0.01902511542239706,-0.4324229287439218,1.0
1111,50.75,35.0,1111.0,0.004331755301257923,-0.805244032021285,1.0
1112,52.5,35.0,1112.0,-0.042725037673188436,-0.9325903105439513,1.0
1113,54.25,35.0,1113.0,-0.10610282666395818,-0.7814835115401023,1.0
1114,56.0,35.0,1114.0,-0.06473069011449908,-0.5654976092120242,1.0
1115,57.75,35.0,1115.0,0.009152512187352158,-0.260927132881116,1.0
1116,59.5,35.0,1116.0,-0.023034487003254184,-0.5400009007043873,1.0
1117,61.25,35.0,1117.0,-0.08896792871609098,-0.5924095325809532,1.0
1118,63.0,35.0,1118.0,-0.05690579983223978,-0.35421998022973494,1.0
1119,64.75,35.0,1119.0,0.01333039304151229,0.13389501390116001,1.0
1120,66.5,35.0,1120.0,-0.006886429118657167,0.15762035653977896,1.0
1121,68.25,35.0,1121.0,-0.061801865783286856,-0.07892910831833083,1.0
1122,70.0,35.0,1122.0,-0.06955873323909882,-0.4042627989240777,1.0
1123,71.75,35.0,1123.0,-0.046844471797906094,-0.5278061310025335,1.0
1124,73.5,35.0,1124.0,-0.036077062582695295,0.10608800843666828,1.0
1125,75.25,35.0,1125.0,-0.03495970783922435,0.6438527901170666,1.0
1126,77.0,35.0,1126.0,-0.04885441433294604,0.5439501872344862,1.0
1127,78.75,35.0,1127.0,-0.06276027379911524,0.08770390691285555,1.0
1128,80.5,35.0,1128.0,-0.023594693332309753,0.04723281330808456,1.0
1129,82.25,35.0,1129.0,0.02072402797031401,0.16942095329840906,1.0
1130,84.0,35.0,1130.0,-0.0067591360886339324,0.17626171954529554,1.0
1131,85.75,35.0,1131.0,-0.06255784576041308,-0.012372973154276434,1.0
1132,87.5,35.0,1132.0,-0.027241524780038228,-0.2109660509505852,1.0
1133,89.25,35.0,1133.0,0.03568617929559244,-0.4260439725522442,1.0
1134,91.0,35.0,1134.0,-0.008216405667437069,-0.09004243498826466,1.0
1135,92.75,35.0,1135.0,-0.08228312689627382,0.1270733203193582,1.0
1136,94.5,35.0,1136.0,-0.06542767760876776,0.08505507716458875,1.0
1137,96.25,35.0,1137.0,-0.0037800260092903937,-0.21365709424935883,1.0
1138,98.0,35.0,1138.0,-0.0058001724672494355,-0.35284267947478626,1.0
1139,99.75,35.0,1139.0,-0.04357714371063917,-0.380128076362367,1.0
1140,1.75,36.75,1140.0,0.559783273537359,-0.877664383433726,0.0
1141,3.5,36.75,1141.0,-0.07302185608191335,-0.3484077607074611,1.0
1142,5.25,36.75,1142.0,-0.8637374991791921,-1.21289712517796,0.0
1143,7.0,36.75,1143.0,-0.047442999695237485,0.024727317981424003,1.0
1144,8.75,36.75,1144.0,0.818542959107584,0.6132866186870339,0.0
1145,10.5,36.75,1145.0,-0.017383010011976487,0.2963732398122751,1.0
1146,12.25,36.75,1146.0,-0.854461998187798,-0.806203341462477,0.0
1147,14.0,36.75,1147.0,-0.08056978116903166,-0.32915255790420067,1.0
1148,15.75,36.75,1148.0,0.6156763559154761,-1.3764569299089,0.0
1149,17.5,36.75,1149.0,0.005609946941370447,-0.3566468190226546,1.0
1150,19.25,36.75,1150.0,-0.470413831418351,-0.5078478991635471,0.0
1151,21.0,36.75,1151.0,-0.10295837812257025,-0.23892183727262745,1.0
1152,22.75,36.75,1152.0,0.0764349642403831,-0.800935486737338,0.0
1153,24.5,36.75,1153.0,0.01934381435688445,-1.0309351903830049,1.0
1154,26.25,36.75,1154.0,0.138667189570126,-2.1927856856700703,0.0
1155,28.0,36.75,1155.0,-0.08131041581398941,-0.9701216516298313,1.0
1156,29.75,36.75,1156.0,-0.453659736645808,-0.290937149267675,0.0
1157,31.5,36.75,1157.0,0.013858482165564356,-0.013474706948318515,1.0
1158,33.25,36.75,1158.0,0.654030681044657,0.167174121160518,0.0
1159,35.0,36.75,1159.0,-0.05137442410044044,0.25924375528723453,1.0
1160,36.75,36.75,1160.0,-0.869451733439479,0.294692356485688,0.0
1161,38.5,36.75,1161.0,-0.04051862159059629,0.21549653788097958,1.0
1162,40.25,36.75,1162.0,0.8039198989035781,0.392741265420726,0.0
1163,42.0,36.75,1163.0,-0.012562687378474857,-0.3634571970454676,1.0
1164,43.75,36.75,1164.0,-0.8095702494552919,-1.00084371300082,0.0
1165,45.5,36.75,1165.0,-0.052334251950118225,-0.5829362359529573,1.0
1166,47.25,36.75,1166.0,0.6490148804005911,-0.32572711982343394,0.0
1167,49.0,36.75,1167.0,0.03317969192797652,-0.5742785098021784,1.0
1168,50.75,36.75,1168.0,-0.42243500218642294,-1.0083488054288399,0.0
1169,52.5,36.75,1169.0,-0.106306446546977,-0.8326196283135889,1.0
1170,54.25,36.75,1170.0,0.0353988784874266,-0.635431482033766,0.0
1171,56.0,36.75,1171.0,0.01782071741118151,-0.6906360847308697,1.0
1172,57.75,36.75,1172.0,0.21538571315958605,-1.20984068798734,0.0
1173,59.5,36.75,1173.0,-0.09447760129025681,-0.7439284109612972,1.0
1174,61.25,36.75,1174.0,-0.5849238160788771,-1.11646380065269,0.0
1175,63.0,36.75,1175.0,-0.008560379721134947,-0.2598634273972566,1.0
1176,64.75,36.75,1176.0,0.6746652529800209,0.6298811625759351,0.0
1177,66.5,36.75,1177.0,-0.0494301293428606,0.11398917090398346,1.0
1178,68.25,36.75,1178.0,-0.8664579978338921,-0.272521570178626,0.0
1179,70.0,36.75,1179.0,-0.04810723067941795,-0.3084721553604478,1.0
1180,71.75,36.75,1180.0,0.804126915257094,-0.25884116837867105,0.0
1181,73.5,36.75,1181.0,-0.026607050302238977,0.3385703358128041,1.0
1182,75.25,36.75,1182.0,-0.8192809245484631,1.72955817989149,0.0
1183,77.0,36.75,1183.0,-0.07193378288829115,0.5893345797497054,1.0
1184,78.75,36.75,1184.0,0.606186406078293,-0.0583921654073717,0.0
1185,80.5,36.75,1185.0,0.032655142130917816,-0.05821965529938831,1.0
1186,82.25,36.75,1186.0,-0.37727975626259297,-0.537063784608919,0.0
1187,84.0,36.75,1187.0,-0.07913385004488335,0.10870652224924984,1.0
1188,85.75,36.75,1188.0,0.0302034599169092,0.7472866961657401,0.0
1189,87.5,36.75,1189.0,0.03760434282054686,-0.07787082717621975,1.0
1190,89.25,36.75,1190.0,0.21193144543068398,-0.48725783538973294,0.0
1191,91.0,36.75,1191.0,-0.0995874988879983,0.09932737177372326,1.0
1192,92.75,36.75,1192.0,-0.655055586602557,1.3729077814794999,0.0
1193,94.5,36.75,1193.0,-0.018503429606685384,0.1987413448135734,1.0
1194,96.25,36.75,1194.0,0.7140292690834621,-0.37767236064622106,0.0
1195,98.0,36.75,1195.0,-0.03874738383874758,-0.3880905649702254,1.0
1196,99.75,36.75,1196.0,-0.854608846090021,-0.6161526141183941,0.0
1197,1.75,38.5,1197.0,-0.12333525721484011,-0.7980657317386256,1.0
1198,3.5,38.5,1198.0,-0.08034245134067941,-0.6794199489235627,1.0
1199,5.25,38.5,1199.0,-0.03790419726050924,-0.37747143164729474,1.0
1200,7.0,38.5,1200.0,-0.024708998161319457,0.14046606097907485,1.0
1201,8.75,38.5,1201.0,-0.03274562413919748,0.5082727729799935,1.0
1202,10.5,38.5,1202.0,-0.04022993138419615,0.28703839539467874,1.0
1203,12.25,38.5,1203.0,-0.05104811277835066,-0.18159076184972736,1.0
1204,14.0,38.5,1204.0,-0.03315073175836919,-0.46465758238946453,1.0
1205,15.75,38.5,1205.0,-0.011667844252462856,-0.45308924946955786,1.0
1206,17.5,38.5,1206.0,-0.04793031710807622,-0.3498740667519163,1.0
1207,19.25,38.5,1207.0,-0.09531481967007142,-0.22399235340700288,1.0
1208,21.0,38.5,1208.0,-0.060964697832330765,-0.0026959135158740968,1.0
1209,22.75,38.5,1209.0,0.003840219852344304,-0.1302590375198609,1.0
1210,24.5,38.5,1210.0,-0.031349446022136525,-0.34480759322242677,1.0
1211,26.25,38.5,1211.0,-0.0936754237362055,-0.7749547040478321,1.0
1212,28.0,38.5,1212.0,-0.056602464120179476,-0.7730962909407575,1.0
1213,29.75,38.5,1213.0,0.017275545652459923,-0.6242569908963784,1.0
1214,31.5,38.5,1214.0,0.002609614159962396,-0.4220086093856507,1.0
1215,33.25,38.5,1215.0,-0.05216295933281352,-0.14119344291059135,1.0
1216,35.0,38.5,1216.0,-0.041272328104211296,-0.14385257359640866,1.0
1217,36.75,38.5,1217.0,-0.010270698019621572,-0.024110076175413542,1.0
1218,38.5,38.5,1218.0,-0.022964032869330613,0.04571041646827301,1.0
1219,40.25,38.5,1219.0,-0.048970420628261534,0.086412778971346,1.0
1220,42.0,38.5,1220.0,-0.04894483312875305,-0.12458686904210829,1.0
1221,43.75,38.5,1221.0,-0.035434180384044424,-0.4151542471544013,1.0
1222,45.5,38.5,1222.0,0.004858453610391241,-0.3267785059284168,1.0
1223,47.25,38.5,1223.0,0.03319043540952713,-0.2883565740830442,1.0
1224,49.0,38.5,1224.0,-0.025139006956376136,-0.41435273712382975,1.0
1225,50.75,38.5,1225.0,-0.09914364282210462,-0.6973885190731368,1.0
1226,52.5,38.5,1226.0,-0.04526470866567175,-0.7012463366179386,1.0
1227,54.25,38.5,1227.0,0.03951277042174607,-0.6472560403714429,1.0
1228,56.0,38.5,1228.0,0.015691442898965197,-0.4696918174765643,1.0
1229,57.75,38.5,1229.0,-0.0710929122658888,-0.47454738814619724,1.0
